id_empresa;cod_provincia;ciiu1;ciiu2;ciiu3;Ventas_2012;Ventas_2013;Ventas_2014;Export_2012;Export_2013;Export_2014;Invcap_2012;Invcap_2013;Invcap_2014;ID_2012;ID_2013;ID_2014;oaiact_2012;oaiact_2013;oaiact_2014;tipo;emp_inves;emp_tipo;fexp
13582641018;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES;289000;299000;327000;0;0;0;3000;0;0;3000;0;0;3000;0;0;Privada;Innnovación;Privada;2,40449438202247
13582673017;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;183673;223625;159555;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13582772015;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRENDAS DE VESTIR;FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;241522;234851;268698;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13582885014;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;7986409;10522955;11592744;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,01449275362319
13583065011;Azuay;INFORMACIÓN Y COMUNICACIÓN;ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN;TRANSMISIONES DE RADIO;659800;695478;765229;0;0;0;0;61075;70;0;0;0;0;0;70;Privada;Innnovación;Privada;2,52739726027397
13583362015;Azuay;INDUSTRIAS MANUFACTURERAS;IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES;IMPRESIÓN Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN;191058;163484;148815;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13583628015;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;410880;413501;466270;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13584757013;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MUEBLES;FABRICACIÓN DE MUEBLES;1027005;1202981;1285495;0;0;0;10000;2300;4000;0;0;0;12600;5300;6600;Privada;Innnovación;Privada;2,21359223300971
13585061012;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;240000;240000;240000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13585612019;Pastaza;INDUSTRIAS MANUFACTURERAS;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y";FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO Y TABLEROS A BASE DE MADERA;102000;110000;119000;0;0;0;0;0;1200;0;0;0;0;0;0;Privada;Innnovación;Privada;1
13585636015;Azuay;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE PRODUCTOS ALIMENTICIOS;ELABORACIÓN Y CONSERVACIÓN DE CARNE;380000;437000;502550;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13585789016;Cañar;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES;480000;576000;636000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,125
13585822013;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MUEBLES;FABRICACIÓN DE MUEBLES;301235;614683;791385;0;0;0;0;80000;20000;0;5000;5000;0;80000;23000;Privada;Innnovación;Privada;2,21359223300971
13585943015;Azuay;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA Y OTRAS ACTIVIDADES DE APOYO A LAS EMPRESAS;ACTIVIDADES ADMINISTRATIVAS Y DE APOYO DE OFICINA;40000;42000;44000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13586082013;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;OTRAS ACTIVIDADES DE VENTA AL POR MAYOR ESPECIALIZADA;979977;1221832;1539484;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13586208017;Tungurahua;ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS;"ACTIVIDADES DE OFICINAS PRINCIPALES; ACTIVIDADES DE CONSULTORÍA DE GESTIÓN";ACTIVIDADES DE CONSULTORÍA DE GESTIÓN;133486;163789;122498;0;0;0;4000;4000;4000;0;0;0;0;2000;0;Privada;Innnovación;Privada;2
13586228018;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;120530;110000;135330;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13586477018;Azuay;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE EDIFICIOS;2278028;3652864;3059849;0;0;0;0;2304;119248;0;0;0;0;0;0;Privada;Innnovación;Privada;1,25925925925926
13586531012;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE SUBSTANCIAS Y PRODUCTOS QUÍMICOS;FABRICACIÓN DE SUSTANCIAS QUÍMICAS BÁSICAS, DE ABONOS Y COMPUESTOS DE NITRÓGENO Y DE PLÁSTICOS Y CAUCHO SINTÉTICO EN FOR;524729;925944;789960;0;0;0;0;6035;145418;0;2000;2000;400;5400;78400;Privada;Innnovación;Privada;2,21359223300971
13586866014;Azuay;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE PRODUCTOS ALIMENTICIOS;ELABORACIÓN Y CONSERVACIÓN DE FRUTAS, LEGUMBRES Y HORTALIZAS;400000;450000;400000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13586982014;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE OTROS PRODUCTOS MINERALES NO METÁLICOS;FABRICACIÓN DE PRODUCTOS MINERALES NO METÁLICOS NCP;343355;558196;550263;0;0;0;8600;24501;0;0;0;0;0;13245;0;Privada;Innnovación;Privada;2,21359223300971
13587048013;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRENDAS DE VESTIR;FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;308853;320020;256252;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13587278019;Azuay;"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO";RECOLECCIÓN, TRATAMIENTO Y ELIMINACIÓN DE DESECHOS, RECUPERACIÓN DE MATERIALES;RECOLECCIÓN DE DESECHOS;138000;144000;144000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13587283012;Orellana;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;122440;244401;338576;0;0;0;58033;117000;112000;0;0;0;0;0;6500;Privada;Innnovación;Privada;1,64516129032258
13587370012;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES;943513;1056371;1206701;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13587529011;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL, ACTIVIDADES DE TRABAJOS DE METALES;155000;140000;169000;0;0;0;2000;2000;5000;0;0;0;0;0;3500;Privada;Innnovación;Privada;2,21359223300971
13587536018;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRENDAS DE VESTIR;FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;197827;158897;128672;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13587767010;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRENDAS DE VESTIR;FABRICACIÓN DE PRENDAS DE VESTIR, EXCEPTO PRENDAS DE PIEL;702935;764798;909262;0;0;0;55000;20000;20000;0;0;0;55000;20000;20000;Privada;Innnovación;Privada;2,21359223300971
13588281013;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;170000;190000;210000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13588514018;Azuay;INDUSTRIAS MANUFACTURERAS;OTRAS INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE JOYAS, BISUTERÍA Y ARTÍCULOS CONEXOS;1162291;1620538;1660082;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13588644019;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE ALOJAMIENTO;ACTIVIDADES DE ALOJAMIENTO PARA ESTANCIAS CORTAS;522380;521266;532180;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13588776012;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS DE CAUCHO Y PLÁSTICO;FABRICACIÓN DE PRODUCTOS DE PLÁSTICO;1400000;1200000;300000;0;0;0;120000;52000;0;0;0;0;140000;52000;20000;Privada;Innnovación;Privada;2,21359223300971
13588996012;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE CUEROS Y PRODUCTOS CONEXOS;FABRICACIÓN DE CALZADO;600000;700000;800000;0;0;0;0;0;115000;0;0;0;0;0;122000;Privada;Innnovación;Privada;2,21359223300971
13589180016;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICACIÓN DE PRODUCTOS METÁLICOS PARA USO ESTRUCTURAL, TANQUES, DEPÓSITOS, RECIPIENTES DE METAL Y GENERADORES DE VAPOR;0;158441;19129851;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13589690014;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE VEHÍCULOS AUTOMOTORES, REMOLQUES Y SEMIRREMOLQUES;"FABRICACIÓN DE CARROCERÍAS PARA VEHÍCULOS AUTOMOTORES; FABRICACIÓN DE REMOLQUES Y SEMIRREMOLQUES";300500;430000;430000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13589807019;Azuay;CONSTRUCCIÓN;ACTIVIDADES ESPECIALIZADAS DE LA CONSTRUCCIÓN;INSTALACIONES ELÉCTRICAS Y DE FONTANERÍA Y OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCIÓN;2222460;108931;482888;0;0;0;1284735;83523;110277;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13589833010;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE CUEROS Y PRODUCTOS CONEXOS;FABRICACIÓN DE CALZADO;500000;350000;600000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13590001010;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE MAQUINARIAS EQUIPOS Y MATERIALES;800000;850000;900000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13590155017;Cañar;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA;ACTIVIDADES DE HOSPITALES Y CLÍNICAS;94657;105058;120573;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,12
13590309014;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO;FABRICACIÓN DE OTROS PRODUCTOS ELABORADOS DE METAL, ACTIVIDADES DE TRABAJOS DE METALES;466936;671978;508043;0;0;0;0;0;30800;0;0;0;0;0;30800;Privada;Innnovación;Privada;2,21359223300971
13590334019;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MUEBLES;FABRICACIÓN DE MUEBLES;400000;1450000;650000;0;0;0;0;15000;0;0;0;0;0;5000;0;Privada;Innnovación;Privada;1,5
13590377010;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;132000;144000;156000;0;0;0;7000;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13590419014;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MAQUINARIA Y EQUIPO NCP;FABRICACIÓN DE MAQUINARIA DE USO ESPECIAL;812000;651868;400932;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13590441010;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ENSERES DOMÉSTICOS;2004028;2167499;2328059;0;0;0;0;2419;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13590561015;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;741504;983034;1305640;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13590577019;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ENSERES DOMÉSTICOS;400000;450000;450000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13590722019;Azuay;CONSTRUCCIÓN;CONSTRUCCIÓN DE EDIFICIOS;CONSTRUCCIÓN DE EDIFICIOS;100000;120000;100000;0;0;0;10000;10000;10000;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13590746015;Azuay;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE PRODUCTOS ALIMENTICIOS;ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS;1077000;1261000;1312000;0;0;0;0;0;8500;0;0;16000;0;0;8500;Privada;Innnovación;Privada;2,21359223300971
13590814011;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE MAQUINARIAS EQUIPOS Y MATERIALES;70000;83000;102000;0;0;0;0;0;0;0;0;0;0;3000;0;Privada;Innnovación;Privada;2,40449438202247
13590873017;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;OTRAS ACTIVIDADES DE VENTA AL POR MAYOR ESPECIALIZADA;5804566;5437106;4176421;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,01449275362319
13590930011;Azuay;ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO;ACTIVIDADES DE ALQUILER Y ARRENDAMIENTO;ALQUILER DE EFECTOS PERSONALES Y ARTÍCULOS DE USO DOMÉSTICO;113289;124901;93175;0;0;0;60000;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13591028019;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ENSERES DOMÉSTICOS;2000100;2000400;3000900;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13591029015;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR A CAMBIO DE UNA COMISIÓN O POR CONTRATO;1000000;1000000;1000000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13591301017;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES;96783;11378;83454;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
13591432014;Azuay;CONSTRUCCIÓN;ACTIVIDADES ESPECIALIZADAS DE LA CONSTRUCCIÓN;INSTALACIONES ELÉCTRICAS Y DE FONTANERÍA Y OTRAS INSTALACIONES PARA OBRAS DE CONSTRUCCIÓN;508000;480000;500000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13591574013;Cañar;INDUSTRIAS MANUFACTURERAS;ELABORACIÓN DE PRODUCTOS ALIMENTICIOS;ELABORACIÓN DE OTROS PRODUCTOS ALIMENTICIOS;458004;455400;421836;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,33333333333333
13591800013;Morona Santiago;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL;ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA;ACTIVIDADES DE MÉDICOS Y ODONTÓLOGOS;444550;502377;917260;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,04761904761905
13591882010;Napo;CONSTRUCCIÓN;OBRAS DE INGENIERÍA CIVIL;CONSTRUCCIÓN DE PROYECTOS DE SERVICIOS PÚBLICOS;110000;110249;181975;0;0;0;8300;12000;28500;0;0;0;0;0;1750;Privada;Innnovación;Privada;1,5625
13591888018;Azuay;INDUSTRIAS MANUFACTURERAS;IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES;IMPRESIÓN Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN;180000;180000;190000;0;0;0;90000;0;0;0;0;0;93000;0;0;Privada;Innnovación;Privada;2,21359223300971
13591966019;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MAQUINARIA Y EQUIPO NCP;FABRICACIÓN DE MAQUINARIA DE USO ESPECIAL;281000;302142;318205;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13592121012;Azuay;INDUSTRIAS MANUFACTURERAS;"PRODUCCIÓN DE MADERA Y FABRICACIÓN DE PRODUCTOS DE MADERA Y CORCHO, EXCEPTO MUEBLES; FABRICACIÓN DE ARTÍCULOS DE PAJA Y";FABRICACIÓN DE HOJAS DE MADERA PARA ENCHAPADO Y TABLEROS A BASE DE MADERA;382681;608634;649596;0;0;0;16376;2748;14321;0;0;0;16376;2748;14321;Privada;Innnovación;Privada;2,21359223300971
13592225012;Los Ríos;INFORMACIÓN Y COMUNICACIÓN;ACTIVIDADES DE PROGRAMACIÓN Y TRANSMISIÓN;PROGRAMACIÓN Y TRANSMISIONES DE TELEVISIÓN;120000;122000;125000;0;0;0;18000;0;36000;0;0;0;0;0;0;Privada;Innnovación;Privada;2,11538461538462
13592638015;Azuay;ACTIVIDADES INMOBILIARIAS;ACTIVIDADES INMOBILIARIAS;ACTIVIDADES INMOBILIARIAS REALIZADAS A CAMBIO DE UNA RETRIBUCIÓN O POR CONTRATO;111675;167064;120736;0;0;0;25000;29000;30000;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13592653014;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;1540072;1192941;1022592;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13592749011;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA DE PARTES, PIEZAS Y ACCESORIOS PARA VEHÍCULOS AUTOMOTORES;600000;800000;1200000;0;0;0;0;0;5000;0;0;1000;0;0;4000;Privada;Innnovación;Privada;2,40449438202247
13592764011;Azuay;INDUSTRIAS MANUFACTURERAS;IMPRESIÓN Y REPRODUCCIÓN DE GRABACIONES;IMPRESIÓN Y ACTIVIDADES DE SERVICIOS RELACIONADOS CON LA IMPRESIÓN;554505;353978;241737;0;0;0;0;35000;0;0;0;0;0;35000;0;Privada;Innnovación;Privada;2,21359223300971
13592766013;Azuay;ACTIVIDADES FINANCIERAS Y DE SEGUROS;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS;ACTIVIDADES AUXILIARES DE LAS ACTIVIDADES DE SERVICIOS FINANCIEROS, EXCEPTO LAS DE SEGUROS Y FONDOS DE PENSIONES;30000;32000;32000;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13592943012;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;221454;299710;292349;0;0;0;0;0;14457;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13593018011;El Oro;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;243125;256033;136987;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,65625
13593019017;El Oro;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;399425;347812;395275;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,65625
13593212011;Morona Santiago;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;0;395460;119669;0;0;0;0;120000;0;0;0;0;0;0;0;Privada;Innnovación;Privada;1,25
13593244011;Azuay;INDUSTRIAS MANUFACTURERAS;FABRICACIÓN DE MUEBLES;FABRICACIÓN DE MUEBLES;970000;910000;1120000;0;0;0;150000;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,21359223300971
13593549016;Azuay;ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS;ACTIVIDADES DE SERVICIOS DE COMIDAS Y BEBIDAS;ACTIVIDADES DE RESTAURANTES Y DE SERVICIO MÓVIL DE COMIDAS;664834;231213;553066;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,52739726027397
13593653018;Azuay;"COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS";COMERCIO AL POR MAYOR, EXCEPTO EL DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS;VENTA AL POR MAYOR DE ALIMENTOS, BEBIDAS Y TABACO;926384;1015062;14691;0;0;0;0;0;0;0;0;0;0;0;0;Privada;Innnovación;Privada;2,40449438202247
